start,end,Date and Time,"Name of the Bus Stop (as displayed on the shelter, if no info is available write the commonly known name)",Survey Location,_Survey Location_latitude,_Survey Location_longitude,_Survey Location_altitude,_Survey Location_precision,"If Location field is not working, please enter coordinates from google maps or paste the location URL",Type of Bus Stop,Condition of Bus Shelter,How is the bus stop positioned relative to the road?,"How is the bus stop positioned relative to the road?/Set back from the road – against a wall, compound, or building edge",How is the bus stop positioned relative to the road?/On the road edge / footpath edge – directly adjacent to traffic,How is the bus stop positioned relative to the road?/The road/footpath is too narrow ,Relationship between Bus Stop and Pedestrians,Is there space behind the bus shelter for pedestrians to walk/wheelchair to move freely?,Is there space between the bus shelter and the road for pedestrians to walk/wheelchair to move freely? ,"Can pedestrians/wheelchair users move past the bus stop on the footpath, without having to step down on the road? ",Is the space behind the bus shelter usable?,How many bus shelters are placed close to each other?,Where do buses typically stop? ,Where do buses typically stop? /At the bus stop – buses pull up to the shelter/marked stop,Where do buses typically stop? /Away from the bus stop – buses stop before or beyond the shelter/marked location,Where do buses typically stop? /Bus stop not clearly marked,Where do buses typically stop? /Unsure / not observed,How far away from the kerb/Bus stop platform does the bus stop?,Tick all access features present at this bus stop,Tick all access features present at this bus stop/Footpath available to reach the bus stop from both directions,"Tick all access features present at this bus stop/Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",Tick all access features present at this bus stop/Ramp for wheelchair users to access the bus stop,"Tick all access features present at this bus stop/Ramp is in usable condition (not too steep, not broken, nor blocked)",Tick all access features present at this bus stop/Tactile paving for visually impaired users,Tick all access features present at this bus stop/Pedestrian crossing at/close to the bus stop to cross the road?,Tick all access features present at this bus stop/None of the above,Check this box if the bus stop's kerb is higher than 15cms or has steps to access ,Is the bus stop area free of encroachments?,Is there evidence of water-logging or poor drainage around the stop?," How safe does this bus stop feel, particularly at night?", Is the bus stop big enough for the number of people who typically wait here?,Does the bus stop have a roof that shelters people from rain?,Is there adequate shade during the day for people waiting?,Is there adequate lighting at the bus stop during the night?,"If seated at the bus stop, can you clearly see an approaching bus?",Is the seating provided comfortable?,Is the name of the bus stop clearly displayed?,Is bus route information displayed at the stop?,Tick all amenities present at this bus stop,Tick all amenities present at this bus stop/Seating / bench,Tick all amenities present at this bus stop/Sufficient seating for the number of people typically waiting,Tick all amenities present at this bus stop/Dustbin / waste bin,Tick all amenities present at this bus stop/Drinking water (tap or dispenser),Tick all amenities present at this bus stop/Public toilet nearby (within eyesight),Tick all amenities present at this bus stop/CCTV camera,Tick all amenities present at this bus stop/Digital information boards with real time arrival information and service alerts,Tick all amenities present at this bus stop/None of the Above,What is the primary land use or activity near this bus stop?,Does the bus shelter carry advertisements?,Any other observations about this bus stop?,Top 1–2 improvements you would recommend for this stop,Photo of Bus Stop Front,Photo of Bus Stop Front_URL,Photo of Bus Stop from Side ,Photo of Bus Stop from Side _URL,Photo of any other key observation 1 ,Photo of any other key observation 1 _URL,Photo of any other key observation 2 ,Photo of any other key observation 2 _URL,_id,_uuid,_submission_time,_validation_status,_notes,_status,_submitted_by,__version__,_tags,meta/rootUuid,_index,city,source_form,latitude,longitude,coordinate_source,location_flag
2026-06-29T21:59:24.783000+05:30,2026-06-29T22:04:10.003000+05:30,2026-06-29T22:02:00+05:30,"Yaranapalya (In Front of Fashion World), Ramamurthi Nagara",13.011509 77.673285 835.5 17.368000030517578,13.011509,77.673285,835.5,17.368000030517578,,No Shelter and No Signboard,,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",,,No – exposed to full sun,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",,,,,None of the Above,0,0,0,0,0,0,0,1,"Mixed Use - A mix of commercial/residential/office, etc",,No Signage or shelter,Signage or shelter,1000599281-22_4_2.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796057290/attachments/atteyvhEufpWgs95vq3JcVxt/,,,,,,,796057290,f5867645-9d80-4540-9238-f2dcb358e565,2026-06-29T22:04:14+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:f5867645-9d80-4540-9238-f2dcb358e565,304,Bengaluru,Bengaluru,13.011509,77.673285,device_gps,OK
2026-06-29T22:04:10.109000+05:30,2026-06-29T22:06:33.512000+05:30,2026-06-29T22:06:00+05:30,"Yaranapalya (In Front of Fashion World), Ramamurthi Nagara (Towards Signal/ B Chanasandra Bridge))",13.011615 77.673355 834.5999755859375 7.861000061035156,13.011615,77.673355,834.5999755859375,7.861000061035156,,No Shelter and No Signboard,,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",,,No – exposed to full sun,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",,,,,None of the Above,0,0,0,0,0,0,0,1,"Mixed Use - A mix of commercial/residential/office, etc",,No Signage or shelter,Signage or shelter,1000599280-22_6_14.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796060075/attachments/attzfgFTmJDqo4haM4Ni8cvH/,,,,,,,796060075,fcb0b60e-4361-46a6-bab6-fb948f2fbc5d,2026-06-29T22:06:36+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:fcb0b60e-4361-46a6-bab6-fb948f2fbc5d,305,Bengaluru,Bengaluru,13.011615,77.673355,device_gps,OK
2026-06-29T22:06:33.606000+05:30,2026-06-29T22:24:17.837000+05:30,2026-06-29T22:21:00+05:30,"Church Rm Nagar (In Front of Sunil Bankers & Jewellers), Ramamurthi Nagara (Towards Kr puram)",13.011661 77.678862 820.7999877929688 30.847999572753906,13.011661,77.678862,820.7999877929688,30.847999572753906,,No Shelter and No Signboard,,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,None of the above,0,0,0,0,0,0,1,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",,,No – exposed to full sun,Partially – some light but insufficient,,,,,None of the Above,0,0,0,0,0,0,0,1,"Mixed Use - A mix of commercial/residential/office, etc",,No Signage or shelter,Signage or shelter,1000599286-22_24_14.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796077082/attachments/attmq7sriWUiZGvs4hLJMQhT/,,,,,,,796077082,97d765a9-bf45-4d74-8c5f-e8ef91f93693,2026-06-29T22:24:20+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:97d765a9-bf45-4d74-8c5f-e8ef91f93693,306,Bengaluru,Bengaluru,13.011661,77.678862,device_gps,OK
2026-06-29T22:24:17.945000+05:30,2026-06-29T22:25:57.108000+05:30,2026-06-29T22:24:00+05:30,"Church Rm Nagar (In Front of Sunil Bankers & Jewellers), Ramamurthi Nagara Towards B Chanasandra Signal",13.011675 77.678847 820.7000122070312 9.479999542236328,13.011675,77.678847,820.7000122070312,9.479999542236328,,No Shelter and No Signboard,,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",,,No – exposed to full sun,Partially – some light but insufficient,,,,,None of the Above,0,0,0,0,0,0,0,1,"Mixed Use - A mix of commercial/residential/office, etc",,No Signage or shelter,Signage or shelter,1000599285-22_25_54.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796078093/attachments/att6KGnGM6tMj7BAtTibrC4y/,,,,,,,796078093,88618a28-c401-4f4a-855c-7812d0567b50,2026-06-29T22:25:59+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:88618a28-c401-4f4a-855c-7812d0567b50,307,Bengaluru,Bengaluru,13.011675,77.678847,device_gps,OK
2026-06-25T11:09:24.439000+05:30,2026-06-29T22:29:00.852000+05:30,2026-06-28T17:20:00+05:30,CPRI ( cv raman rd towards Mekhri circle),13.014984 77.574814 0 0,13.014984,77.574814,0,0,,Concrete/Masonry Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,Yes,No,,3,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,"Footpath available to reach the bus stop from both directions Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",1,1,0,0,0,0,0,," Yes – fully accessible, no obstructions",No – area appears well-drained,"Somewhat safe – some concerns (e.g., poor visibility, isolated location)",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - from both bus shelter AND trees,Partially – some light but insufficient,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus","Yes – but faded, small, or difficult to read","Yes – but information is unclear, faded, or partially missing",Seating / bench Sufficient seating for the number of people typically waiting Dustbin / waste bin,1,1,1,0,0,0,0,0,"Mostly Institutional - Schools, Hospitals, Govt. Offices, etc",No advertisements,"3 bus shelters..look helter skelter , no standardization","Standardize, display bus stop name, route info & live passenger info.",1000518388-22_23_47.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796080566/attachments/attQxvmU9sPTokEKGbRUS55S/,1000518387-22_24_0.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796080566/attachments/attBHTNw4jVd7zzsQYyFbEgd/,,,,,796080566,accc40cd-5ba1-4358-ae94-dc41e0a0f8ed,2026-06-29T22:29:04+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:accc40cd-5ba1-4358-ae94-dc41e0a0f8ed,308,Bengaluru,Bengaluru,13.014984,77.574814,device_gps,OK
2026-06-29T22:25:57.186000+05:30,2026-06-29T22:31:40.022000+05:30,2026-06-29T22:29:00+05:30,Alada Maara (Towards B Chanasandra Bridge),13.011475 77.677011 822.7999877929688 16.981000900268555,13.011475,77.677011,822.7999877929688,16.981000900268555,,No Shelter and No Signboard,,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,,Bus stop not clearly marked,0,0,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",,,No – exposed to full sun,No – inadequate or no lighting at all,,,,,None of the Above,0,0,0,0,0,0,0,1,"Mixed Use - A mix of commercial/residential/office, etc",,No Signage or shelter ans very low lighting,"Bright Light, Signage or shelter",1000599292-22_31_35.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796082894/attachments/attZuxSL44GcEcjqonB7z6wR/,,,,,,,796082894,fa67a5b9-2186-4188-a944-bbb4cbd82637,2026-06-29T22:31:42+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:fa67a5b9-2186-4188-a944-bbb4cbd82637,309,Bengaluru,Bengaluru,13.011475,77.677011,device_gps,OK
2026-06-29T22:31:40.115000+05:30,2026-06-29T22:35:14.540000+05:30,2026-06-29T22:35:00+05:30,Alada Maara (Towards Kr Puram),13.011515 77.677011 822.3999633789062 6.831999778747559,13.011515,77.677011,822.3999633789062,6.831999778747559,,"Only ""Bus Stop"" Signboard - No Bus Shelter",,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,No,No,No,,,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",,,No – exposed to full sun,No – inadequate or no lighting at all,,,No – name is missing,No information displayed at all,None of the Above,0,0,0,0,0,0,0,1,"Mixed Use - A mix of commercial/residential/office, etc",,"No Signage, light or shelter",Better Light and Signage or shelter,1000599291-22_34_59.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796085791/attachments/attRPonAJdpBzqymWcMT6QBv/,,,,,,,796085791,f714283e-93c9-4d9a-8093-59fd2ddbcbbf,2026-06-29T22:35:17+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:f714283e-93c9-4d9a-8093-59fd2ddbcbbf,310,Bengaluru,Bengaluru,13.011515,77.677011,device_gps,OK
2026-06-29T22:29:01.098000+05:30,2026-06-29T22:39:30.843000+05:30,2026-06-28T15:20:00+05:30,Govt Sandal Soap Factory ( near metro stn/ brigade sheraton side),13.013323 77.55464 0 0,13.013323,77.55464,0,0,,Other Metal Bus Shelter (Other than Stainless Steel),Unclean/Poorly Maintained,On the road edge / footpath edge – directly adjacent to traffic The road/footpath is too narrow ,0,1,1,,No,No,No,,1 - this is a standalone shelter ,Away from the bus stop – buses stop before or beyond the shelter/marked location,0,1,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,None of the above,0,0,0,0,0,0,1,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",Unsure,"Safe – well-lit, visible, and active surroundings", No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Yes - from both bus shelter AND trees,Partially – some light but insufficient,"No – sightline is blocked (by structure, advertisement boards, trees, or parked vehicles)",No seating available,"Yes – but faded, small, or difficult to read",Yes – but information seems outdated or unreliable,None of the Above,0,0,0,0,0,0,0,1,"Mostly commercial - Office buildings, malls, large stores, etc",Yes – advertisements present but passenger information is still clearly visible,"Congested due to heavy traffic. Most people wait on road for visibility of bus,","Bus stop name - should be same as metro station - ( mysore) Sandal Soap Factory instead of govt soap factory.  Needs revamp & enlarge, needs latest route & passenger info.",1000518196-22_38_13.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796090123/attachments/attfEGE95ktGp5kzYQ2r8KCJ/,1000518195-22_38_28.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796090123/attachments/attR3dpt8HKg7yf78vHGxoCK/,1000518194-22_38_43.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796090123/attachments/attMC2VRUtacfFZn62pmTjB7/,,,796090123,040494e0-19af-4980-bb85-4b3b03468ca0,2026-06-29T22:39:34+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:040494e0-19af-4980-bb85-4b3b03468ca0,311,Bengaluru,Bengaluru,13.013323,77.55464,device_gps,OK
2026-06-29T22:35:14.657000+05:30,2026-06-29T22:42:58.755000+05:30,2026-06-29T22:39:00+05:30,B Channasandra Bridge(Ramamurthy Nagara Ring Road) Towards KR puram,13.0134 77.66257 846 8.361000061035156,13.0134,77.66257,846,8.361000061035156,,Other Metal Bus Shelter (Other than Stainless Steel),Unclean/Poorly Maintained,"Set back from the road – against a wall, compound, or building edge On the road edge / footpath edge – directly adjacent to traffic",1,1,0,,No,No,No,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions Pedestrian crossing at/close to the bus stop to cross the road?,1,0,0,0,0,1,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Unsafe – poorly lit, isolated, or has a history of feeling threatening", No – overcrowded or high number of people standing on the road,No – The roof is too damaged or broken to provide shelter,Yes - from both bus shelter AND trees,Partially – some light but insufficient,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",No – name is missing,No information displayed at all,Seating / bench Public toilet nearby (within eyesight),1,0,0,0,1,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",Yes – advertisements dominate; passenger information is secondary,Broken roof and dirty no route information,Route information and dustbin,1000599293-22_42_48.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796093761/attachments/attg5BdwDQmVPTKP2mrmadir/,1000599294-22_42_53.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796093761/attachments/attrJ5ohz8kyhWnUBF4vwDvH/,1000599296-22_42_56.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796093761/attachments/attFqrDd2CxwdtK65MPyRid7/,,,796093761,30d1ace5-7b56-453d-bc4e-067b9f5dce1f,2026-06-29T22:43:03+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:30d1ace5-7b56-453d-bc4e-067b9f5dce1f,312,Bengaluru,Bengaluru,13.0134,77.66257,device_gps,OK
2026-06-29T22:42:58.887000+05:30,2026-06-29T22:47:57.639000+05:30,2026-06-29T22:43:00+05:30,Bhuvanagiri ಭುವನಗಿರಿ,13.013231 77.662093 846 11.123000144958496,13.013231,77.662093,846,11.123000144958496,,Temporary/Makeshift Bus Shelter,Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,Yes,Yes,,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop Away from the bus stop – buses stop before or beyond the shelter/marked location,1,1,0,0,"Way Out in the Road (More than 1 meter): The bus stops far from the footpath, blocking a lane of traffic, forcing people to walk across active traffic to board the bus","Footpath available to reach the bus stop from both directions Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc Pedestrian crossing at/close to the bus stop to cross the road?",1,1,0,0,0,1,0,," Yes – fully accessible, no obstructions","Yes – signs of standing water, algae, or drainage issues visible","Safe – well-lit, visible, and active surroundings", No – overcrowded or high number of people standing on the road,"Yes – but the roof is inadequate (too tall, too small, gaps, or partial coverage)",Partial – some shade but insufficient,"Yes – lit by nearby street lights, shop fronts, or advertisement boards",Yes – clear sightline to see the approaching buses,No - the seating is too slippery,Yes – name is prominently visible and legible,No information displayed at all,Seating / bench Public toilet nearby (within eyesight),1,0,0,0,1,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",Yes – advertisements dominate; passenger information is secondary,"Bus stop looks clean but with metal sheets so there are gaps, no ramp and no dustbins",Route information and more seats as this is a very crowded bus stop,1000599297-22_47_43.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796098063/attachments/attLov7QR7UdtRLRceMWp4Xv/,1000599298-22_47_47.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796098063/attachments/attGFxYBYfYjJ4a9HRpKgEya/,1000599299-22_47_52.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796098063/attachments/attjU92UxjHRUNUEqTWC6Uwk/,1000599300-22_47_55.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796098063/attachments/attehD6gp4eiLMgybHpWJa2H/,796098063,8f7f81c2-c83b-42ba-8bec-dd5b9a475010,2026-06-29T22:48:02+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:8f7f81c2-c83b-42ba-8bec-dd5b9a475010,313,Bengaluru,Bengaluru,13.013231,77.662093,device_gps,OK
2026-06-29T22:39:31.103000+05:30,2026-06-29T22:50:07.451000+05:30,2026-06-28T15:02:00+05:30,Tata Institute cv raman rd ( towards Mekhri),13.01314 77.567673 0 0,13.01314,77.567673,0,0,,Other Metal Bus Shelter (Other than Stainless Steel),Satisfactory – minor wear/dusty but usable,"Set back from the road – against a wall, compound, or building edge",1,0,0,,No,No,No,,2,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,"Footpath available to reach the bus stop from both directions Footpath is walkable and free of encroachment like parking, vendors, utility boxes, garbage, etc",1,1,0,0,0,0,0,," Yes – fully accessible, no obstructions",Unsure,"Unsafe – poorly lit, isolated, or has a history of feeling threatening",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes - from both bus shelter AND trees,No – inadequate or no lighting at all,Yes – clear sightline to see the approaching buses,No - the seating is too small to sit comfortably ,No – name is missing,No information displayed at all,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,Compound Wall / Dead Edge - No activity near the stop,Yes – advertisements dominate; passenger information is secondary,"Becos of an underpass near IISC that has narrowed rd,, this bus stop is away from gates of IISC. Long walk for people to reach. Appears unused bus stop.",Closer to IISC main gate/ BEL/ underpass junction.if a bay can be created. It can then provide access to malleshwaram areas as well.,1000518190-22_50_1.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796099858/attachments/attyfhojW2goEiHe9H7UjMhM/,,,,,,,796099858,dfcb024c-2ea8-45d4-a214-dfd8ccc1f788,2026-06-29T22:50:10+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:dfcb024c-2ea8-45d4-a214-dfd8ccc1f788,314,Bengaluru,Bengaluru,13.01314,77.567673,device_gps,OK
2026-06-29T22:47:57.828000+05:30,2026-06-29T22:50:54.612000+05:30,2026-06-29T22:50:00+05:30,B Channasandra Bridge(Ramamurthy Nagara Ring Road) Towards Nagawara),13.013346 77.661976 845.7000122070312 9.918999671936035,13.013346,77.661976,845.7000122070312,9.918999671936035,,No Shelter and No Signboard,,"Set back from the road – against a wall, compound, or building edge On the road edge / footpath edge – directly adjacent to traffic",1,1,0,,No,No,No,,,At the bus stop – buses pull up to the shelter/marked stop Away from the bus stop – buses stop before or beyond the shelter/marked location Bus stop not clearly marked,1,1,1,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material","Yes – signs of standing water, algae, or drainage issues visible","Somewhat safe – some concerns (e.g., poor visibility, isolated location)",,,No – exposed to full sun,Partially – some light but insufficient,,,,,None of the Above,0,0,0,0,0,0,0,1,"Mixed Use - A mix of commercial/residential/office, etc",,Needs shelter and signage,Shelter seating and signage,1000599301-22_50_39.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796100693/attachments/attEB4Dk6eSim2yTGKYEXruH/,,,,,,,796100693,d5cfa4ff-5358-40d1-a6e9-d6fcd24ac6fe,2026-06-29T22:50:58+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:d5cfa4ff-5358-40d1-a6e9-d6fcd24ac6fe,315,Bengaluru,Bengaluru,13.013346,77.661976,device_gps,OK
2026-06-29T16:28:02.473000+05:30,2026-06-29T16:30:42.252000+05:30,2026-06-29T16:28:00+05:30,MARUTHI SEVANAGAR (TOWARDS KR PURAM),13.002639 77.634606 844.3999633789062 6,13.002639,77.634606,844.3999633789062,6,,Other Metal Bus Shelter (Other than Stainless Steel),Satisfactory – minor wear/dusty but usable,On the road edge / footpath edge – directly adjacent to traffic,0,1,0,,Yes,No,No,Yes - It's free of obstructions and feels safe to use,1 - this is a standalone shelter ,At the bus stop – buses pull up to the shelter/marked stop,1,0,0,0,One Step Out (30 cm to 1 meter): Passengers have to step down onto the road surface first to board.,Footpath available to reach the bus stop from both directions,1,0,0,0,0,0,0,,"Partially encroached – e.g., vendors, parked two-wheelers, auto-rickshaws, construction material",No – area appears well-drained,"Safe – well-lit, visible, and active surroundings",Yes – adequate space for passengers,Yes – roof is intact and effective,Yes – sufficient shade from the bus shelter,Unsure / Not observed,Yes – clear sightline to see the approaching buses,"Yes - the seating is of the right height, width, and depth to sit comfortably while waiting for the bus",No – name is missing,No information displayed at all,Seating / bench Sufficient seating for the number of people typically waiting,1,1,0,0,0,0,0,0,"Mixed Use - A mix of commercial/residential/office, etc",Yes – advertisements dominate; passenger information is secondary,No information and no dustbin,Dustbin and information,1000145364-16_30_27.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796111020/attachments/attPidCFTxoNtAzezZnMKfVv/,1000145365-16_30_31.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796111020/attachments/atttBEm7PAhWK6tfhqqW8DVe/,1000145364-16_30_36.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796111020/attachments/attkZR2JH8WuSspJKerwJc34/,1000145365-16_30_39.jpg,https://kf.kobotoolbox.org/api/v2/assets/am66CJhKEj8dCTL49UQSNG/data/796111020/attachments/attCg35A3uBeVtX4o5h4w9jQ/,796111020,a626a765-d152-416e-8d9b-08e565c7609f,2026-06-29T23:02:21+05:30,,,submitted_via_web,,vNRRNU3SyFqnhy2xMWaa4o,,uuid:a626a765-d152-416e-8d9b-08e565c7609f,316,Bengaluru,Bengaluru,13.002639,77.634606,device_gps,OK
